Customer ID,Monetary,Frequency,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment
1140,53,1,42.0,1,2,3,123,Hibernating
1141,39,1,6.0,5,2,2,522,Potential Loyalists
1142,33,1,23.0,3,2,1,321,Lost
1143,76,1,27.0,3,2,4,324,Lost
1144,23,1,43.0,1,2,1,121,Lost
1145,54,1,25.0,3,2,3,323,Lost
1146,89,1,30.0,3,2,5,325,Lost
1147,38,1,7.0,5,2,2,522,Potential Loyalists
1148,36,1,17.0,4,2,2,422,Potential Loyalists
1149,66,1,10.0,5,2,3,523,Potential Loyalists
1150,42,1,40.0,2,2,2,222,Lost
1151,36,1,50.0,1,2,2,122,Lost
1152,86,1,24.0,3,2,5,325,Lost
1153,49,1,8.0,5,2,2,522,Potential Loyalists
1154,41,1,6.0,5,2,2,522,Potential Loyalists
1155,82,1,44.0,1,2,4,124,Hibernating
1156,53,1,47.0,1,2,3,123,Hibernating
1157,21,1,6.0,5,2,1,521,Potential Loyalists
1158,66,1,11.0,4,2,3,423,Potential Loyalists
1159,89,1,41.0,1,2,5,125,Hibernating
1160,55,1,46.0,1,2,3,123,Hibernating
1161,42,1,9.0,5,2,2,522,Potential Loyalists
1162,52,1,37.0,2,2,3,223,Hibernating
1163,92,1,13.0,4,2,5,425,Potential Loyalists
1164,56,1,24.0,3,2,3,323,Lost
1165,96,1,47.0,1,2,5,125,Hibernating
1166,64,1,21.0,3,2,3,323,Lost
1167,48,1,22.0,3,2,2,322,Lost
1168,83,1,16.0,4,2,4,424,Potential Loyalists
1169,91,1,37.0,2,2,5,225,Hibernating
1170,94,1,3.0,5,2,5,525,Potential Loyalists
1171,62,1,33.0,2,2,3,223,Hibernating
1172,55,1,15.0,4,2,3,423,Potential Loyalists
1173,68,1,42.0,1,2,3,123,Hibernating
1174,76,1,42.0,1,2,4,124,Hibernating
1175,31,1,19.0,4,2,1,421,Potential Loyalists
1176,81,1,26.0,3,2,4,324,Lost
1177,83,1,39.0,2,2,4,224,Hibernating
1178,21,1,24.0,3,2,1,321,Lost
1179,22,1,23.0,3,2,1,321,Lost
1180,33,1,44.0,1,2,1,121,Lost
1181,23,1,34.0,2,2,1,221,Lost
1182,96,1,43.0,1,2,5,125,Hibernating
1183,21,1,45.0,1,2,1,121,Lost
1184,39,1,4.0,5,2,2,522,Potential Loyalists
1185,73,1,19.0,4,2,4,424,Potential Loyalists
1186,64,1,29.0,3,2,3,323,Lost
1187,68,1,27.0,3,2,3,323,Lost
1188,89,1,37.0,2,2,5,225,Hibernating
1189,29,1,11.0,4,2,1,421,Potential Loyalists
1190,97,1,28.0,3,2,5,325,Lost
1191,45,1,31.0,2,2,2,222,Lost
1192,70,1,50.0,1,2,4,124,Hibernating
1193,56,1,42.0,1,2,3,123,Hibernating
1194,55,1,18.0,4,2,3,423,Potential Loyalists
1195,46,1,6.0,5,2,2,522,Potential Loyalists
1196,95,1,33.0,2,2,5,225,Hibernating
1197,88,1,13.0,4,2,5,425,Potential Loyalists
1198,92,1,26.0,3,2,5,325,Lost
1199,49,1,17.0,4,2,2,422,Potential Loyalists
1200,89,1,3.0,5,2,5,525,Potential Loyalists
1201,22,1,7.0,5,2,1,521,Potential Loyalists
1202,61,1,46.0,1,2,3,123,Hibernating
1203,29,1,14.0,4,2,1,421,Potential Loyalists
1204,82,1,23.0,3,2,4,324,Lost
1205,94,1,20.0,4,2,5,425,Potential Loyalists
1206,99,1,38.0,2,2,5,225,Hibernating
1207,59,1,16.0,4,2,3,423,Potential Loyalists
1208,90,1,48.0,1,2,5,125,Hibernating
1209,100,1,8.0,5,2,5,525,Potential Loyalists
1210,62,1,16.0,4,2,3,423,Potential Loyalists
1211,78,1,5.0,5,2,4,524,Potential Loyalists
1212,94,1,14.0,4,2,5,425,Potential Loyalists
1213,74,1,18.0,4,2,4,424,Potential Loyalists
1214,52,1,14.0,4,2,3,423,Potential Loyalists
1215,81,1,5.0,5,2,4,524,Potential Loyalists
1216,20,1,15.0,4,2,1,421,Potential Loyalists
1217,32,1,3.0,5,2,1,521,Potential Loyalists
1218,63,1,12.0,4,2,3,423,Potential Loyalists
1219,79,1,43.0,1,2,4,124,Hibernating
1220,23,1,35.0,2,2,1,221,Lost
1221,64,1,36.0,2,2,3,223,Hibernating
1222,69,1,3.0,5,2,4,524,Potential Loyalists
1223,69,1,27.0,3,2,4,324,Lost
1224,24,1,21.0,3,2,1,321,Lost
1225,50,1,18.0,4,2,2,422,Potential Loyalists
1226,97,1,16.0,4,2,5,425,Potential Loyalists
1227,91,1,18.0,4,2,5,425,Potential Loyalists
1228,37,1,19.0,4,2,2,422,Potential Loyalists
1229,55,1,1.0,5,2,3,523,Potential Loyalists
1230,52,1,39.0,2,2,3,223,Hibernating
1231,80,1,49.0,1,2,4,124,Hibernating
1232,79,1,43.0,1,2,4,124,Hibernating
1233,23,1,31.0,2,2,1,221,Lost
1234,73,1,40.0,2,2,4,224,Hibernating
1235,99,1,2.0,5,2,5,525,Potential Loyalists
1236,22,1,46.0,1,2,1,121,Lost
1237,68,1,35.0,2,2,3,223,Hibernating
1238,92,1,42.0,1,2,5,125,Hibernating
1239,77,1,3.0,5,2,4,524,Potential Loyalists
1240,37,1,32.0,2,2,2,222,Lost
1241,79,1,48.0,1,2,4,124,Hibernating
1242,51,1,34.0,2,2,2,222,Lost
1243,27,1,15.0,4,2,1,421,Potential Loyalists
1244,23,1,22.0,3,2,1,321,Lost
1245,76,1,2.0,5,2,4,524,Potential Loyalists
1246,31,1,30.0,3,2,1,321,Lost
1247,60,1,27.0,3,2,3,323,Lost
1248,99,1,18.0,4,2,5,425,Potential Loyalists
1249,37,1,8.0,5,2,2,522,Potential Loyalists
1250,50,1,48.0,1,2,2,122,Lost
1251,26,1,24.0,3,2,1,321,Lost
1252,86,1,43.0,1,2,5,125,Hibernating
1253,41,1,8.0,5,2,2,522,Potential Loyalists
1254,23,1,49.0,1,2,1,121,Lost
1255,56,1,2.0,5,2,3,523,Potential Loyalists
1256,68,1,38.0,2,2,3,223,Hibernating
1257,48,1,4.0,5,2,2,522,Potential Loyalists
1258,67,1,31.0,2,2,3,223,Hibernating
1259,87,1,34.0,2,2,5,225,Hibernating
1260,64,1,45.0,1,2,3,123,Hibernating
1261,93,1,30.0,3,2,5,325,Lost
1262,29,1,2.0,5,2,1,521,Potential Loyalists
1263,62,1,44.0,1,2,3,123,Hibernating
1264,70,1,1.0,5,2,4,524,Potential Loyalists
1265,92,1,1.0,5,2,5,525,Potential Loyalists
1266,79,1,27.0,3,2,4,324,Lost
1267,31,1,14.0,4,2,1,421,Potential Loyalists
1268,83,1,41.0,1,2,4,124,Hibernating
1269,88,1,25.0,3,2,5,325,Lost
1270,53,1,47.0,1,2,3,123,Hibernating
1271,98,1,20.0,4,2,5,425,Potential Loyalists
1272,57,1,42.0,1,2,3,123,Hibernating
1273,80,1,16.0,4,2,4,424,Potential Loyalists
1274,29,1,32.0,2,2,1,221,Lost
1275,73,1,37.0,2,2,4,224,Hibernating
1276,32,1,1.0,5,2,1,521,Potential Loyalists
1277,68,1,37.0,2,2,3,223,Hibernating
1278,97,1,5.0,5,2,5,525,Potential Loyalists
1279,98,1,31.0,2,2,5,225,Hibernating
1280,56,1,18.0,4,2,3,423,Potential Loyalists
1281,78,1,39.0,2,2,4,224,Hibernating
1282,81,1,8.0,5,2,4,524,Potential Loyalists
1283,68,1,20.0,4,2,3,423,Potential Loyalists
1284,94,1,23.0,3,2,5,325,Lost
1285,93,1,38.0,2,2,5,225,Hibernating
1286,99,1,45.0,1,2,5,125,Hibernating
1287,49,1,44.0,1,2,2,122,Lost
1288,28,1,20.0,4,2,1,421,Potential Loyalists
1289,93,1,34.0,2,2,5,225,Hibernating
1290,24,1,10.0,5,2,1,521,Potential Loyalists
1291,35,1,3.0,5,2,1,521,Potential Loyalists
1292,68,1,23.0,3,2,3,323,Lost
1293,61,1,42.0,1,2,3,123,Hibernating
1294,74,1,30.0,3,2,4,324,Lost
1295,64,1,21.0,3,2,3,323,Lost
1296,60,1,50.0,1,2,3,123,Hibernating
1297,29,1,16.0,4,2,1,421,Potential Loyalists
1298,85,1,32.0,2,2,5,225,Hibernating
1299,81,1,14.0,4,2,4,424,Potential Loyalists
1300,23,1,42.0,1,2,1,121,Lost
1301,100,1,47.0,1,2,5,125,Hibernating
1302,54,1,21.0,3,2,3,323,Lost
1303,25,1,37.0,2,2,1,221,Lost
1304,32,1,10.0,5,2,1,521,Potential Loyalists
1305,63,1,18.0,4,2,3,423,Potential Loyalists
1306,56,1,2.0,5,2,3,523,Potential Loyalists
1307,33,1,40.0,2,2,1,221,Lost
1308,32,1,43.0,1,2,1,121,Lost
1309,38,1,14.0,4,2,2,422,Potential Loyalists
1310,21,1,41.0,1,2,1,121,Lost
1311,59,1,38.0,2,2,3,223,Hibernating
1312,87,1,12.0,4,2,5,425,Potential Loyalists
1313,79,1,19.0,4,2,4,424,Potential Loyalists
1314,28,1,23.0,3,2,1,321,Lost
1315,67,1,49.0,1,2,3,123,Hibernating
1316,75,1,29.0,3,2,4,324,Lost
1317,32,1,14.0,4,2,1,421,Potential Loyalists
1318,43,1,19.0,4,2,2,422,Potential Loyalists
1319,93,1,19.0,4,2,5,425,Potential Loyalists
1320,24,1,48.0,1,2,1,121,Lost
1321,31,1,19.0,4,2,1,421,Potential Loyalists
1322,84,1,45.0,1,2,4,124,Hibernating
1323,74,1,17.0,4,2,4,424,Potential Loyalists
1324,62,1,15.0,4,2,3,423,Potential Loyalists
1325,77,1,11.0,4,2,4,424,Potential Loyalists
1326,73,1,1.0,5,2,4,524,Potential Loyalists
1327,50,1,17.0,4,2,2,422,Potential Loyalists
1328,40,1,37.0,2,2,2,222,Lost
1329,97,1,40.0,2,2,5,225,Hibernating
1330,63,1,50.0,1,2,3,123,Hibernating
1331,65,1,20.0,4,2,3,423,Potential Loyalists
1332,91,1,8.0,5,2,5,525,Potential Loyalists
1333,60,1,16.0,4,2,3,423,Potential Loyalists
1334,69,1,9.0,5,2,4,524,Potential Loyalists
1335,52,1,12.0,4,2,3,423,Potential Loyalists
1336,49,1,26.0,3,2,2,322,Lost
1337,85,1,44.0,1,2,5,125,Hibernating
1338,86,1,19.0,4,2,5,425,Potential Loyalists
1339,51,1,43.0,1,2,2,122,Lost
1340,56,1,5.0,5,2,3,523,Potential Loyalists
1341,72,1,5.0,5,2,4,524,Potential Loyalists
1342,27,1,31.0,2,2,1,221,Lost
1343,43,1,11.0,4,2,2,422,Potential Loyalists
1344,56,1,34.0,2,2,3,223,Hibernating
1345,37,1,14.0,4,2,2,422,Potential Loyalists
1346,21,1,42.0,1,2,1,121,Lost
1347,91,1,15.0,4,2,5,425,Potential Loyalists
1348,95,1,47.0,1,2,5,125,Hibernating
1349,54,1,23.0,3,2,3,323,Lost
1350,36,1,23.0,3,2,2,322,Lost
1351,71,1,1.0,5,2,4,524,Potential Loyalists
1352,31,1,28.0,3,2,1,321,Lost
1353,89,1,37.0,2,2,5,225,Hibernating
1354,83,1,4.0,5,2,4,524,Potential Loyalists
1355,42,1,21.0,3,2,2,322,Lost
1356,91,1,50.0,1,2,5,125,Hibernating
1357,61,1,34.0,2,2,3,223,Hibernating
1358,66,1,20.0,4,2,3,423,Potential Loyalists
1359,22,1,25.0,3,2,1,321,Lost
1360,68,1,26.0,3,2,3,323,Lost
1361,43,1,4.0,5,2,2,522,Potential Loyalists
1362,32,1,39.0,2,2,1,221,Lost
1363,46,1,29.0,3,2,2,322,Lost
1364,90,1,47.0,1,2,5,125,Hibernating
1365,75,1,5.0,5,2,4,524,Potential Loyalists
1366,69,1,18.0,4,2,4,424,Potential Loyalists
1367,40,1,10.0,5,2,2,522,Potential Loyalists
1368,63,1,25.0,3,2,3,323,Lost
1369,36,1,2.0,5,2,2,522,Potential Loyalists
1370,75,1,48.0,1,2,4,124,Hibernating
1371,67,1,41.0,1,2,3,123,Hibernating
1372,64,1,42.0,1,2,3,123,Hibernating
1373,61,1,44.0,1,2,3,123,Hibernating
1374,40,1,6.0,5,2,2,522,Potential Loyalists
1375,97,1,5.0,5,2,5,525,Potential Loyalists
1376,31,1,8.0,5,2,1,521,Potential Loyalists
1377,65,1,24.0,3,2,3,323,Lost
1378,54,1,42.0,1,2,3,123,Hibernating
1379,49,1,24.0,3,2,2,322,Lost
1380,64,1,38.0,2,2,3,223,Hibernating
1381,35,1,41.0,1,2,1,121,Lost
1382,86,1,48.0,1,2,5,125,Hibernating
1383,55,1,16.0,4,2,3,423,Potential Loyalists
1384,58,1,4.0,5,2,3,523,Potential Loyalists
1385,96,1,8.0,5,2,5,525,Potential Loyalists
1386,64,1,1.0,5,2,3,523,Potential Loyalists
1387,56,1,4.0,5,2,3,523,Potential Loyalists
1388,85,1,20.0,4,2,5,425,Potential Loyalists
1389,23,1,40.0,2,2,1,221,Lost
1390,72,1,8.0,5,2,4,524,Potential Loyalists
1391,38,1,42.0,1,2,2,122,Lost
1392,29,1,38.0,2,2,1,221,Lost
1393,46,1,34.0,2,2,2,222,Lost
1394,58,1,14.0,4,2,3,423,Potential Loyalists
1395,43,1,39.0,2,2,2,222,Lost
1396,32,1,40.0,2,2,1,221,Lost
1397,30,1,49.0,1,2,1,121,Lost
1398,67,1,33.0,2,2,3,223,Hibernating
1399,45,1,25.0,3,2,2,322,Lost
1400,81,1,48.0,1,2,4,124,Hibernating
1401,23,1,22.0,3,2,1,321,Lost
1402,59,1,1.0,5,2,3,523,Potential Loyalists
1403,21,1,47.0,1,2,1,121,Lost
1404,20,1,20.0,4,2,1,421,Potential Loyalists
1405,28,1,10.0,5,2,1,521,Potential Loyalists
1406,100,1,39.0,2,2,5,225,Hibernating
1407,46,1,15.0,4,2,2,422,Potential Loyalists
1408,61,1,11.0,4,2,3,423,Potential Loyalists
1409,58,1,38.0,2,2,3,223,Hibernating
1410,50,1,41.0,1,2,2,122,Lost
1411,93,1,18.0,4,2,5,425,Potential Loyalists
1412,24,1,13.0,4,2,1,421,Potential Loyalists
1413,100,1,43.0,1,2,5,125,Hibernating
1414,79,1,12.0,4,2,4,424,Potential Loyalists
1415,51,1,3.0,5,2,2,522,Potential Loyalists
1416,90,1,12.0,4,2,5,425,Potential Loyalists
1417,56,1,46.0,1,2,3,123,Hibernating
1418,25,1,21.0,3,2,1,321,Lost
1419,75,1,23.0,3,2,4,324,Lost
1420,75,1,4.0,5,2,4,524,Potential Loyalists
1421,53,1,45.0,1,2,3,123,Hibernating
1422,100,1,24.0,3,2,5,325,Lost
1423,27,1,3.0,5,2,1,521,Potential Loyalists
1424,60,1,12.0,4,2,3,423,Potential Loyalists
1425,23,1,34.0,2,2,1,221,Lost
1426,40,1,39.0,2,2,2,222,Lost
1427,38,1,35.0,2,2,2,222,Lost
1428,90,1,8.0,5,2,5,525,Potential Loyalists
1429,97,1,42.0,1,2,5,125,Hibernating
1430,38,1,6.0,5,2,2,522,Potential Loyalists
1431,30,1,3.0,5,2,1,521,Potential Loyalists
1432,88,1,29.0,3,2,5,325,Lost
1433,33,1,32.0,2,2,1,221,Lost
1434,60,1,45.0,1,2,3,123,Hibernating
1435,64,1,21.0,3,2,3,323,Lost
1436,95,1,41.0,1,2,5,125,Hibernating
1437,83,1,23.0,3,2,4,324,Lost
1438,97,1,14.0,4,2,5,425,Potential Loyalists
1439,38,1,24.0,3,2,2,322,Lost
1440,48,1,25.0,3,2,2,322,Lost
1441,76,1,13.0,4,2,4,424,Potential Loyalists
1442,25,1,3.0,5,2,1,521,Potential Loyalists
1443,92,1,42.0,1,2,5,125,Hibernating
1444,47,1,2.0,5,2,2,522,Potential Loyalists
1445,36,1,26.0,3,2,2,322,Lost
1446,51,1,24.0,3,2,2,322,Lost
1447,35,1,6.0,5,2,1,521,Potential Loyalists
1448,57,1,25.0,3,2,3,323,Lost
1449,95,1,11.0,4,2,5,425,Potential Loyalists
1450,41,1,20.0,4,2,2,422,Potential Loyalists
1451,44,1,25.0,3,2,2,322,Lost
1452,34,1,35.0,2,2,1,221,Lost
1453,25,1,11.0,4,2,1,421,Potential Loyalists
1454,93,1,41.0,1,2,5,125,Hibernating
1455,50,1,17.0,4,2,2,422,Potential Loyalists
1456,79,1,1.0,5,2,4,524,Potential Loyalists
1457,100,1,30.0,3,2,5,325,Lost
1458,57,1,47.0,1,2,3,123,Hibernating
1459,28,1,34.0,2,2,1,221,Lost
1460,35,1,18.0,4,2,1,421,Potential Loyalists
1461,85,1,33.0,2,2,5,225,Hibernating
1462,95,1,42.0,1,2,5,125,Hibernating
1463,90,1,2.0,5,2,5,525,Potential Loyalists
1464,49,1,1.0,5,2,2,522,Potential Loyalists
1465,92,1,23.0,3,2,5,325,Lost
1466,72,1,42.0,1,2,4,124,Hibernating
1467,71,1,3.0,5,2,4,524,Potential Loyalists
1468,27,1,16.0,4,2,1,421,Potential Loyalists
1469,39,1,46.0,1,2,2,122,Lost
1470,98,1,31.0,2,2,5,225,Hibernating
1471,27,1,15.0,4,2,1,421,Potential Loyalists
1472,71,1,48.0,1,2,4,124,Hibernating
1473,24,1,11.0,4,2,1,421,Potential Loyalists
1474,63,1,20.0,4,2,3,423,Potential Loyalists
1475,72,1,6.0,5,2,4,524,Potential Loyalists
1476,61,1,24.0,3,2,3,323,Lost
1477,56,1,18.0,4,2,3,423,Potential Loyalists
1478,32,1,1.0,5,2,1,521,Potential Loyalists
1479,23,1,13.0,4,2,1,421,Potential Loyalists
1480,100,1,2.0,5,2,5,525,Potential Loyalists
1481,74,1,26.0,3,2,4,324,Lost
1482,33,1,31.0,2,2,1,221,Lost
1483,67,1,43.0,1,2,3,123,Hibernating
1484,61,1,12.0,4,2,3,423,Potential Loyalists
1485,46,1,22.0,3,2,2,322,Lost
1486,56,1,3.0,5,2,3,523,Potential Loyalists
1487,73,1,23.0,3,2,4,324,Lost
1488,44,1,26.0,3,2,2,322,Lost
1489,44,1,37.0,2,2,2,222,Lost
1490,26,1,42.0,1,2,1,121,Lost
1491,52,1,15.0,4,2,3,423,Potential Loyalists
1492,54,1,10.0,5,2,3,523,Potential Loyalists
1493,38,1,3.0,5,2,2,522,Potential Loyalists
1494,44,1,44.0,1,2,2,122,Lost
1495,76,1,23.0,3,2,4,324,Lost
1496,23,1,6.0,5,2,1,521,Potential Loyalists
1497,98,1,9.0,5,2,5,525,Potential Loyalists
1498,33,1,16.0,4,2,1,421,Potential Loyalists
1499,32,1,46.0,1,2,1,121,Lost
1500,85,1,24.0,3,2,5,325,Lost
1501,69,1,22.0,3,2,4,324,Lost
1502,55,1,13.0,4,2,3,423,Potential Loyalists
1503,66,1,20.0,4,2,3,423,Potential Loyalists
1504,30,1,46.0,1,2,1,121,Lost
1505,80,1,10.0,5,2,4,524,Potential Loyalists
1506,20,1,39.0,2,2,1,221,Lost
1507,30,1,44.0,1,2,1,121,Lost
1508,86,1,7.0,5,2,5,525,Potential Loyalists
1509,84,1,3.0,5,2,4,524,Potential Loyalists
1510,54,1,44.0,1,2,3,123,Hibernating
1511,30,1,31.0,2,2,1,221,Lost
1512,91,1,48.0,1,2,5,125,Hibernating
1513,23,1,18.0,4,2,1,421,Potential Loyalists
1514,35,1,27.0,3,2,1,321,Lost
1515,90,1,1.0,5,2,5,525,Potential Loyalists
1516,93,1,34.0,2,2,5,225,Hibernating
1517,68,1,5.0,5,2,3,523,Potential Loyalists
1518,41,1,12.0,4,2,2,422,Potential Loyalists
1519,73,1,14.0,4,2,4,424,Potential Loyalists
1520,73,1,40.0,2,2,4,224,Hibernating
1521,66,1,39.0,2,2,3,223,Hibernating
1522,59,1,50.0,1,2,3,123,Hibernating
1523,72,1,5.0,5,2,4,524,Potential Loyalists
1524,88,1,35.0,2,2,5,225,Hibernating
1525,76,1,6.0,5,2,4,524,Potential Loyalists
1526,31,1,22.0,3,2,1,321,Lost
1527,22,1,27.0,3,2,1,321,Lost
1528,75,1,33.0,2,2,4,224,Hibernating
1529,75,1,47.0,1,2,4,124,Hibernating
1530,63,1,48.0,1,2,3,123,Hibernating
1531,21,1,22.0,3,2,1,321,Lost
1532,83,1,8.0,5,2,4,524,Potential Loyalists
1533,46,1,5.0,5,2,2,522,Potential Loyalists
1534,59,1,16.0,4,2,3,423,Potential Loyalists
1535,66,1,26.0,3,2,3,323,Lost
1536,74,1,8.0,5,2,4,524,Potential Loyalists
1537,82,1,17.0,4,2,4,424,Potential Loyalists
1538,89,1,50.0,1,2,5,125,Hibernating
1539,65,1,22.0,3,2,3,323,Lost
1540,55,1,19.0,4,2,3,423,Potential Loyalists
1541,95,1,14.0,4,2,5,425,Potential Loyalists
1542,77,1,35.0,2,2,4,224,Hibernating
1543,44,1,43.0,1,2,2,122,Lost
1544,89,1,24.0,3,2,5,325,Lost
1545,24,1,17.0,4,2,1,421,Potential Loyalists
1546,43,1,49.0,1,2,2,122,Lost
1547,51,1,17.0,4,2,2,422,Potential Loyalists
1548,46,1,40.0,2,2,2,222,Lost
1549,32,1,43.0,1,2,1,121,Lost
1550,55,1,19.0,4,2,3,423,Potential Loyalists
1551,26,1,40.0,2,2,1,221,Lost
1552,29,1,13.0,4,2,1,421,Potential Loyalists
1553,49,1,20.0,4,2,2,422,Potential Loyalists
1554,45,1,21.0,3,2,2,322,Lost
1555,48,1,18.0,4,2,2,422,Potential Loyalists
1556,47,1,44.0,1,2,2,122,Lost
1557,57,1,26.0,3,2,3,323,Lost
1558,34,1,34.0,2,2,1,221,Lost
1559,75,1,24.0,3,2,4,324,Lost
1560,94,1,23.0,3,2,5,325,Lost
1561,84,1,3.0,5,3,4,534,Loyal Customers
1562,38,1,2.0,5,3,2,532,Loyal Customers
1563,75,1,23.0,3,3,4,334,Loyal Customers
1564,44,1,8.0,5,3,2,532,Loyal Customers
1565,33,1,30.0,3,3,1,331,Loyal Customers
1566,93,1,48.0,1,3,5,135,Lost
1567,99,1,21.0,3,3,5,335,Loyal Customers
1568,33,1,9.0,5,3,1,531,Loyal Customers
1569,76,1,8.0,5,3,4,534,Loyal Customers
1570,63,1,29.0,3,3,3,333,Loyal Customers
1571,41,1,3.0,5,3,2,532,Loyal Customers
1572,88,1,11.0,4,3,5,435,Loyal Customers
1573,92,1,16.0,4,3,5,435,Loyal Customers
1574,31,1,25.0,3,3,1,331,Loyal Customers
1575,25,1,32.0,2,3,1,231,Lost
1576,28,1,28.0,3,3,1,331,Loyal Customers
1577,75,1,36.0,2,3,4,234,Lost
1578,34,1,7.0,5,3,1,531,Loyal Customers
1579,97,1,2.0,5,3,5,535,Loyal Customers
1580,80,1,6.0,5,3,4,534,Loyal Customers
1581,71,1,30.0,3,3,4,334,Loyal Customers
1582,77,1,46.0,1,3,4,134,Lost
1583,41,1,39.0,2,3,2,232,Lost
1584,92,1,8.0,5,3,5,535,Loyal Customers
1585,95,1,46.0,1,3,5,135,Lost
1586,25,1,40.0,2,3,1,231,Lost
1587,77,1,21.0,3,3,4,334,Loyal Customers
1588,99,1,33.0,2,3,5,235,Lost
1589,24,1,3.0,5,3,1,531,Loyal Customers
1590,72,1,48.0,1,3,4,134,Lost
1591,80,1,8.0,5,3,4,534,Loyal Customers
1592,100,1,24.0,3,3,5,335,Loyal Customers
1593,83,1,10.0,5,3,4,534,Loyal Customers
1594,95,1,25.0,3,3,5,335,Loyal Customers
1595,41,1,3.0,5,3,2,532,Loyal Customers
1596,35,1,45.0,1,3,1,131,Lost
1597,30,1,15.0,4,3,1,431,Loyal Customers
1598,21,1,34.0,2,3,1,231,Lost
1599,85,1,21.0,3,3,5,335,Loyal Customers
1600,54,1,22.0,3,3,3,333,Loyal Customers
1601,26,1,24.0,3,3,1,331,Loyal Customers
1602,59,1,33.0,2,3,3,233,Lost
1603,48,1,13.0,4,3,2,432,Loyal Customers
1604,98,1,17.0,4,3,5,435,Loyal Customers
1605,92,1,25.0,3,3,5,335,Loyal Customers
1606,46,1,15.0,4,3,2,432,Loyal Customers
1607,21,1,4.0,5,3,1,531,Loyal Customers
1608,72,1,43.0,1,3,4,134,Lost
1609,58,1,12.0,4,3,3,433,Loyal Customers
1610,93,1,3.0,5,3,5,535,Loyal Customers
1611,31,1,1.0,5,3,1,531,Loyal Customers
1612,26,1,6.0,5,3,1,531,Loyal Customers
1613,68,1,26.0,3,3,3,333,Loyal Customers
1614,31,1,6.0,5,3,1,531,Loyal Customers
1615,41,1,22.0,3,3,2,332,Loyal Customers
1616,62,1,45.0,1,3,3,133,Lost
1617,41,1,50.0,1,3,2,132,Lost
1618,64,1,50.0,1,3,3,133,Lost
1619,72,1,39.0,2,3,4,234,Lost
1620,78,1,50.0,1,3,4,134,Lost
1621,47,1,27.0,3,3,2,332,Loyal Customers
1622,46,1,38.0,2,3,2,232,Lost
1623,43,1,37.0,2,3,2,232,Lost
1624,58,1,50.0,1,3,3,133,Lost
1625,32,1,40.0,2,3,1,231,Lost
1626,45,1,3.0,5,3,2,532,Loyal Customers
1627,35,1,45.0,1,3,1,131,Lost
1628,21,1,8.0,5,3,1,531,Loyal Customers
1629,64,1,7.0,5,3,3,533,Loyal Customers
1630,88,1,13.0,4,3,5,435,Loyal Customers
1631,48,1,29.0,3,3,2,332,Loyal Customers
1632,36,1,7.0,5,3,2,532,Loyal Customers
1633,28,1,50.0,1,3,1,131,Lost
1634,80,1,33.0,2,3,4,234,Lost
1635,23,1,30.0,3,3,1,331,Loyal Customers
1636,24,1,40.0,2,3,1,231,Lost
1637,22,1,49.0,1,3,1,131,Lost
1638,21,1,32.0,2,3,1,231,Lost
1639,51,1,18.0,4,3,2,432,Loyal Customers
1640,65,1,50.0,1,3,3,133,Lost
1641,51,1,13.0,4,3,2,432,Loyal Customers
1642,32,1,1.0,5,3,1,531,Loyal Customers
1643,70,1,16.0,4,3,4,434,Loyal Customers
1644,77,1,6.0,5,3,4,534,Loyal Customers
1645,90,1,21.0,3,3,5,335,Loyal Customers
1646,36,1,36.0,2,3,2,232,Lost
1647,77,1,20.0,4,3,4,434,Loyal Customers
1648,78,1,8.0,5,3,4,534,Loyal Customers
1649,69,1,22.0,3,3,4,334,Loyal Customers
1650,63,1,3.0,5,3,3,533,Loyal Customers
1651,36,1,46.0,1,3,2,132,Lost
1652,80,1,42.0,1,3,4,134,Lost
1653,35,1,1.0,5,3,1,531,Loyal Customers
1654,93,1,29.0,3,3,5,335,Loyal Customers
1655,25,1,14.0,4,3,1,431,Loyal Customers
1656,81,1,4.0,5,3,4,534,Loyal Customers
1657,42,1,41.0,1,3,2,132,Lost
1658,36,1,4.0,5,3,2,532,Loyal Customers
1659,66,1,47.0,1,3,3,133,Lost
1660,37,1,44.0,1,3,2,132,Lost
1661,45,1,37.0,2,3,2,232,Lost
1662,86,1,21.0,3,3,5,335,Loyal Customers
1663,24,1,46.0,1,3,1,131,Lost
1664,22,1,1.0,5,3,1,531,Loyal Customers
1665,53,1,35.0,2,3,3,233,Lost
1666,41,1,49.0,1,3,2,132,Lost
1667,64,1,47.0,1,3,3,133,Lost
1668,40,1,24.0,3,3,2,332,Loyal Customers
1669,33,1,28.0,3,3,1,331,Loyal Customers
1670,59,1,22.0,3,3,3,333,Loyal Customers
1671,73,1,20.0,4,3,4,434,Loyal Customers
1672,22,1,25.0,3,3,1,331,Loyal Customers
1673,73,1,15.0,4,3,4,434,Loyal Customers
1674,62,1,49.0,1,3,3,133,Lost
1675,56,1,10.0,5,3,3,533,Loyal Customers
1676,90,1,21.0,3,3,5,335,Loyal Customers
1677,44,1,34.0,2,3,2,232,Lost
1678,35,1,41.0,1,3,1,131,Lost
1679,71,1,30.0,3,3,4,334,Loyal Customers
1680,52,1,24.0,3,3,3,333,Loyal Customers
1681,37,1,6.0,5,3,2,532,Loyal Customers
1682,95,1,14.0,4,3,5,435,Loyal Customers
1683,97,1,37.0,2,3,5,235,Lost
